Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,mrp_rupees,selling_price_rupees,savings,discount_category,stock_status,price_category,weight_category,quantity_category,sku_id
Paan Corner,Whisper Choice Regular Wing Sanitary Pad,3000,0,2,3000,406,False,7,30.0,30.0,0.0,No Discount,Low Stock,Budget,Medium,Large Pack,3282
Paan Corner,Colgate Slim Soft Charcoal Toothbrush,15000,18,4,12300,232,False,4,150.0,123.0,27.0,Medium Discount,Low Stock,Affordable,Light,Medium Pack,3283
Paan Corner,Fiama Scents Juniper & Geranium Body Wash,19900,6,5,18600,250,False,250,199.0,186.0,13.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,3284
Paan Corner,Mamaearth Ubtan Body Lotion,39900,15,4,33900,400,False,400,399.0,339.0,60.0,Medium Discount,Low Stock,Mid-Range,Medium,Bulk Pack,3285
Paan Corner,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,5500,0,6,5500,10,False,10,55.0,55.0,0.0,No Discount,In Stock,Affordable,Light,Large Pack,3286
Paan Corner,Himalaya Anti-Hair Fall Shampoo,23000,18,1,18800,400,False,400,230.0,188.0,42.0,Medium Discount,Low Stock,Affordable,Medium,Bulk Pack,3287
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,31000,15,6,26300,200,False,200,310.0,263.0,47.0,Medium Discount,In Stock,Mid-Range,Light,Bulk Pack,3288
Paan Corner,Engage M2 Perfume Spray For Men,20000,10,6,18000,120,False,120,200.0,180.0,20.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3289
Paan Corner,Mamaearth Ubtan Face Scrub Turmeric & Walnut,34900,10,1,31400,100,False,100,349.0,314.0,35.0,Low Discount,Low Stock,Mid-Range,Light,Bulk Pack,3290
Paan Corner,Himalaya Purifying Neem Face Wash Tube,27000,15,6,22900,300,False,300,270.0,229.0,41.0,Medium Discount,In Stock,Mid-Range,Medium,Bulk Pack,3291
Paan Corner,Johnson's Baby Top To Toe Bath Body Wash,16500,0,4,16500,210,False,210,165.0,165.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3292
Paan Corner,Gillette Mach 3 Start,24900,0,6,24900,116,False,2,249.0,249.0,0.0,No Discount,In Stock,Mid-Range,Light,Small Pack,3293
Paan Corner,Scalpe Pro Anti dandruff Shampoo 100ml,18500,0,2,18500,100,False,100,185.0,185.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3294
Paan Corner,Johnson's Baby Cream,15000,0,6,15000,100,False,100,150.0,150.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3295
Paan Corner,Johnson's Baby Soap,10500,0,6,10500,150,False,150,105.0,105.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3296
Paan Corner,Himalaya Gentle Baby Shampoo,32000,17,6,26500,400,False,400,320.0,265.0,55.0,Medium Discount,In Stock,Mid-Range,Medium,Bulk Pack,3297
Paan Corner,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,55000,0,3,55000,88,False,87,550.0,550.0,0.0,No Discount,Low Stock,Premium,Light,Bulk Pack,3298
Paan Corner,Engage Rush Deodorant For Men,19000,11,6,16900,150,False,150,190.0,169.0,21.0,Medium Discount,In Stock,Affordable,Light,Bulk Pack,3299
Paan Corner,Clean & Clear Foaming Face Wash,14000,10,4,12600,100,False,100,140.0,126.0,14.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,3300
Paan Corner,Dettol Lather Shaving Cream,7500,5,6,7100,78,False,78,75.0,71.0,4.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3301
Paan Corner,Gillette Classic Regular Pre Shave Foam,19900,0,4,19900,196,False,196,199.0,199.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3302
Paan Corner,Dove Daily Shine Conditioner,19000,0,6,19000,175,False,180,190.0,190.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3303
Paan Corner,Johnson's Baby Shampoo,18000,0,6,18000,200,False,200,180.0,180.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3304
Paan Corner,Park Avenue Beer Shampoo ,15500,9,4,14000,180,False,180,155.0,140.0,15.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,3305
Paan Corner,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,12000,6,6,11200,180,False,180,120.0,112.0,8.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3306
Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,6500,10,6,5800,40,False,40,65.0,58.0,7.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3307
Paan Corner,Sunsilk Stunning Black Shine Shampoo,55500,6,6,52100,650,False,650,555.0,521.0,34.0,Low Discount,In Stock,Premium,Heavy,Bulk Pack,3308
Paan Corner,Dabur Meswak Toothpaste,10000,0,1,10000,200,False,200,100.0,100.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3309
Paan Corner,Patanjali Kesh Kanti Reetha Hair Cleanser,8500,0,5,8500,200,False,200,85.0,85.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3310
Paan Corner,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,18500,8,6,16900,5,False,4,185.0,169.0,16.0,Low Discount,In Stock,Affordable,Light,Medium Pack,3311
Paan Corner,Santoor Total Skin Care Soap With Sandal & Turmeric,18000,0,6,18000,600,False,600,180.0,180.0,0.0,No Discount,In Stock,Affordable,Heavy,Bulk Pack,3312
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",62000,0,1,62000,172,False,172,620.0,620.0,0.0,No Discount,Low Stock,Premium,Light,Bulk Pack,3313
Paan Corner,Gillette Pre Shave Foam - Classic Regular Skin,22500,0,6,22500,418,False,418,225.0,225.0,0.0,No Discount,In Stock,Mid-Range,Medium,Bulk Pack,3314
Paan Corner,Fiama Di Wills Shower Gel Patchouli & Macadamia,19900,10,6,17900,250,False,250,199.0,179.0,20.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3315
Paan Corner,Listerine Fresh Burst Mouthwash,14000,10,4,12600,250,False,250,140.0,126.0,14.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,3316
Paan Corner,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin ,29900,17,5,24700,200,False,200,299.0,247.0,52.0,Medium Discount,Low Stock,Mid-Range,Light,Bulk Pack,3317
Paan Corner,Pantene Hair Fall Control Shampoo,24000,7,2,22100,340,False,340,240.0,221.0,19.0,Low Discount,Low Stock,Mid-Range,Medium,Bulk Pack,3318
Paan Corner,Fogg Master - Royal Intense,25000,0,5,25000,120,False,120,250.0,250.0,0.0,No Discount,Low Stock,Mid-Range,Light,Bulk Pack,3319
Paan Corner,TRESemme Smooth And Shine Conditioner,22000,0,5,22000,190,False,190,220.0,220.0,0.0,No Discount,Low Stock,Mid-Range,Light,Bulk Pack,3320
Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,15500,0,6,15500,870,False,15,155.0,155.0,0.0,No Discount,In Stock,Affordable,Heavy,Bulk Pack,3321
Paan Corner,"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",9300,5,6,8800,80,False,80,93.0,88.0,5.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3322
Paan Corner,Nivea Soft Moisturizing Cream,31000,12,1,27200,200,False,200,310.0,272.0,38.0,Medium Discount,Low Stock,Mid-Range,Light,Bulk Pack,3323
Paan Corner,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,8500,0,5,8500,200,False,200,85.0,85.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3324
Paan Corner,Neutrogena Deep Clean Foaming Cleanser,13000,11,2,11500,50,False,50,130.0,115.0,15.0,Medium Discount,Low Stock,Affordable,Light,Bulk Pack,3325
Paan Corner,Clean & Clear Morning Energy Berry Face Wash,15500,6,6,14500,100,False,100,155.0,145.0,10.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3326
Paan Corner,Pampers Premium Care New Baby Pants,32000,0,4,32000,24,False,24,320.0,320.0,0.0,No Discount,Low Stock,Mid-Range,Light,Bulk Pack,3327
Paan Corner,Vaseline Intensive Care Aloe Fresh,22500,9,6,20300,200,False,200,225.0,203.0,22.0,Low Discount,In Stock,Mid-Range,Light,Bulk Pack,3328
Paan Corner,L'Oreal Paris Dream Lengths Shampoo,14900,0,6,14900,192,False,192,149.0,149.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3329
Paan Corner,Johnson's Baby Oil,11500,0,4,11500,100,False,100,115.0,115.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3330
Paan Corner,Engage Man Rush Deodorant,19500,9,6,17600,150,False,150,195.0,176.0,19.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3331
Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,26400,0,6,26400,340,False,340,264.0,264.0,0.0,No Discount,In Stock,Mid-Range,Medium,Bulk Pack,3332
Paan Corner,Whisper Daily Liners Clean and Fresh,10500,0,4,10500,1160,False,20,105.0,105.0,0.0,No Discount,Low Stock,Affordable,Extra Heavy,Bulk Pack,3333
Paan Corner,Himalaya Men Pimple Clear Neem Face Wash,18000,9,2,16300,100,False,100,180.0,163.0,17.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,3334
Paan Corner,Pantene Adv Hairfall Solution Conditioner Silky Smooth,19000,0,5,19000,200,False,200,190.0,190.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3335
Paan Corner,Himalaya Prickly Heat Baby Powder,9000,10,6,8100,100,False,100,90.0,81.0,9.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3336
Paan Corner,Mamaearth Daily Moisturizing Lotion For Babies,19900,0,6,19900,200,False,200,199.0,199.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3337
Paan Corner,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,17500,0,3,17500,812,False,14,175.0,175.0,0.0,No Discount,Low Stock,Affordable,Heavy,Bulk Pack,3338
Paan Corner,Pampers Premium Care Pants - Medium,109900,18,6,89900,54,False,54,1099.0,899.0,200.0,Medium Discount,In Stock,Premium,Light,Bulk Pack,3339
Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,19900,10,6,17900,250,False,250,199.0,179.0,20.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3340
Paan Corner,Vaseline Original Skin Protecting Jelly,12500,10,6,11200,100,False,100,125.0,112.0,13.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3341
Paan Corner,Clean & Clear Foaming Face Wash,18000,10,6,16200,150,False,150,180.0,162.0,18.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3342
Paan Corner,Fiama Lemongrass and Jojoba Shower Gel,22500,20,6,18000,250,False,250,225.0,180.0,45.0,Medium Discount,In Stock,Affordable,Light,Bulk Pack,3343
Paan Corner,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),18000,0,1,18000,174,False,3,180.0,180.0,0.0,No Discount,Low Stock,Affordable,Light,Small Pack,3344
Paan Corner,Listerine Fresh Burst Mouthwash,28500,7,6,26300,500,False,500,285.0,263.0,22.0,Low Discount,In Stock,Mid-Range,Medium,Bulk Pack,3345
Paan Corner,Veet Full Body Waxing Kit,23500,7,6,21800,1160,False,20,235.0,218.0,17.0,Low Discount,In Stock,Mid-Range,Extra Heavy,Bulk Pack,3346
Paan Corner,Listerine Original Mouthwash,5500,9,6,5000,80,False,80,55.0,50.0,5.0,Low Discount,In Stock,Budget,Light,Bulk Pack,3347
Paan Corner,Santoor Almond Soft With Sandal & Almond Milk,18000,0,2,18000,625,False,625,180.0,180.0,0.0,No Discount,Low Stock,Affordable,Heavy,Bulk Pack,3348
Paan Corner,Nivea Body Shea Smooth with Shea Butter for Dry Skin,42500,20,5,34000,400,False,9,425.0,340.0,85.0,Medium Discount,Low Stock,Mid-Range,Medium,Large Pack,3349
Paan Corner,Neutrogena Deep Clean Facial Cleanser,13000,0,4,13000,50,False,50,130.0,130.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3350
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",55000,0,3,55000,159,False,172,550.0,550.0,0.0,No Discount,Low Stock,Premium,Light,Bulk Pack,3351
Paan Corner,Johnson's Baby Powder,23500,0,6,23500,400,False,400,235.0,235.0,0.0,No Discount,In Stock,Mid-Range,Medium,Bulk Pack,3352
Paan Corner,Bombay Shaving Company Charcoal Face Wash,24900,0,4,24900,100,False,100,249.0,249.0,0.0,No Discount,Low Stock,Mid-Range,Light,Bulk Pack,3353
Paan Corner,Colgate Kids 2+ Years Extra Soft Toothbrush,2000,0,3,2000,58,False,1,20.0,20.0,0.0,No Discount,Low Stock,Budget,Light,Single,3354
Paan Corner,Veet Hair Removal Cream (Normal Skin),13500,5,6,12800,50,False,50,135.0,128.0,7.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3355
Paan Corner,Dove Daily Shine Shampoo,24000,0,4,24000,340,False,340,240.0,240.0,0.0,No Discount,Low Stock,Mid-Range,Medium,Bulk Pack,3356
Paan Corner,L'Oreal Anti Hair Fall Conditioner,19900,0,6,19900,192,False,192,199.0,199.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3357
Paan Corner,Nivea Body Lotion Aloe Hydration For Normal Skin ,27500,10,6,24700,200,False,200,275.0,247.0,28.0,Low Discount,In Stock,Mid-Range,Light,Bulk Pack,3358
Paan Corner,Pampers Pants - Large,154900,45,3,84900,82,False,82,1549.0,849.0,700.0,Very High Discount,Low Stock,Premium,Light,Bulk Pack,3359
Paan Corner,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",19500,10,6,17400,150,False,150,195.0,174.0,21.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3360
Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,37500,10,6,33400,340,False,340,375.0,334.0,41.0,Low Discount,In Stock,Mid-Range,Medium,Bulk Pack,3361
Paan Corner,Fem Fairness Natural Gold Skin Bleach,8500,7,4,7900,64,False,64,85.0,79.0,6.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,3362
Paan Corner,Engage Deo Frost,19500,9,6,17600,150,False,150,195.0,176.0,19.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3363
Paan Corner,Stayfree Secure XL Size Sanitary Napkins,11500,0,5,11500,1160,False,20,115.0,115.0,0.0,No Discount,Low Stock,Affordable,Extra Heavy,Bulk Pack,3364
Paan Corner,Pampers Pants - Medium,69900,21,1,54900,50,False,50,699.0,549.0,150.0,Medium Discount,Low Stock,Premium,Light,Bulk Pack,3365
Paan Corner,Pampers Active Baby Diapers New Born Extra Small ,109900,22,3,84900,72,False,72,1099.0,849.0,250.0,Medium Discount,Low Stock,Premium,Light,Bulk Pack,3366
Paan Corner,"Nivea Creme, All Season Multi-Purpose Cream",17500,9,6,15800,100,False,100,175.0,158.0,17.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3367
Paan Corner,Woodwards Gripe Water ,5000,0,4,5000,130,False,130,50.0,50.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,3368
Paan Corner,Clean & Clear Morning Energy Aqua Splash Face Wash,14500,9,5,13100,100,False,100,145.0,131.0,14.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,3369
Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,55500,6,6,52100,650,False,650,555.0,521.0,34.0,Low Discount,In Stock,Premium,Heavy,Bulk Pack,3370
Paan Corner,Mamaearth Skin Correct Face Serum,59900,15,1,50900,30,False,30,599.0,509.0,90.0,Medium Discount,Low Stock,Premium,Light,Bulk Pack,3371
Paan Corner,Chik Hairfall Prevent Egg Shampoo,17800,0,6,17800,340,False,340,178.0,178.0,0.0,No Discount,In Stock,Affordable,Medium,Bulk Pack,3372
Paan Corner,Pantene Silky Smooth Care Shampoo,22500,6,3,21000,340,False,340,225.0,210.0,15.0,Low Discount,Low Stock,Mid-Range,Medium,Bulk Pack,3373
Paan Corner,"Garnier Skin Naturals, Micellar Cleansing Water",19900,5,4,18900,125,False,125,199.0,189.0,10.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,3374
Paan Corner,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,19900,0,1,19900,150,False,150,199.0,199.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3375
Paan Corner,Pampers All Round Protection Pants - Medium,69900,17,6,57500,50,False,50,699.0,575.0,124.0,Medium Discount,In Stock,Premium,Light,Bulk Pack,3376
Paan Corner,Set Wet Deodrant Charm Avatar,19900,0,1,19900,150,False,150,199.0,199.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3377
Paan Corner,Nupur Heena Mehandi,19900,0,6,19900,500,False,500,199.0,199.0,0.0,No Discount,In Stock,Affordable,Medium,Bulk Pack,3378
Paan Corner,Head & Shoulders 2-in-1 Active Protect Shampoo,37500,9,6,33800,340,False,340,375.0,338.0,37.0,Low Discount,In Stock,Mid-Range,Medium,Bulk Pack,3379
Paan Corner,Gillette Mach 3 Turbo Cartridges,64900,10,6,57800,232,False,4,649.0,578.0,71.0,Low Discount,In Stock,Premium,Light,Medium Pack,3380
Paan Corner,TRESemme Smooth And Shine Conditioner,21000,13,1,18200,190,False,190,210.0,182.0,28.0,Medium Discount,Low Stock,Affordable,Light,Bulk Pack,3381
Paan Corner,Bombay Shaving Company Sensitive Cartridges,37500,0,2,37500,116,False,2,375.0,375.0,0.0,No Discount,Low Stock,Mid-Range,Light,Small Pack,3382
Paan Corner,Himalaya Baby Lotion,30000,12,1,26400,400,False,400,300.0,264.0,36.0,Medium Discount,Low Stock,Mid-Range,Medium,Bulk Pack,3383
Paan Corner,Old Spice Lime Lather Shaving Cream,7500,0,6,7500,70,False,70,75.0,75.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3384
Paan Corner,Colgate Sensitive Plus Anticavity Toothpaste ,14000,10,6,12600,70,False,70,140.0,126.0,14.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3385
Paan Corner,Colgate Toothpaste For Kids Motu Oatlu,9300,0,6,9300,80,False,80,93.0,93.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3386
Paan Corner,Pantene Total Damage Care Shampoo,12000,0,6,12000,180,False,180,120.0,120.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3387
Paan Corner,Himalaya Moisturising Aloe Vera Facial Wipes,10000,10,6,9000,25,False,25,100.0,90.0,10.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3388
Paan Corner,Savlon Moisture Shield Hand Wash,6900,0,5,6900,200,False,200,69.0,69.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3389
Paan Corner,Pampers Active Baby Diapers New Born Extra Small,36000,10,6,32400,24,False,24,360.0,324.0,36.0,Low Discount,In Stock,Mid-Range,Light,Bulk Pack,3390
Paan Corner,Himalaya Anti Dandruff Shampoo,26000,18,1,21300,400,False,400,260.0,213.0,47.0,Medium Discount,Low Stock,Mid-Range,Medium,Bulk Pack,3391
Paan Corner,Himalaya Anti Hair Fall Shampoo,49000,25,4,36700,700,False,700,490.0,367.0,123.0,Medium Discount,Low Stock,Mid-Range,Heavy,Bulk Pack,3392
Paan Corner,Johnson's Baby Oil,20000,0,6,20000,200,False,200,200.0,200.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3393
Paan Corner,Vaseline Intensive Care Deep Moisture Body Lotion,32500,0,4,32500,400,False,400,325.0,325.0,0.0,No Discount,Low Stock,Mid-Range,Medium,Bulk Pack,3394
Paan Corner,L'Oreal Paris Dream Lengths Conditioner,19900,0,1,19900,193,False,193,199.0,199.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,3395
Paan Corner,Nivea Soft Light Moisturizing Cream,18500,15,6,15700,100,False,100,185.0,157.0,28.0,Medium Discount,In Stock,Affordable,Light,Bulk Pack,3396
Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,55500,0,1,55500,60,False,60,555.0,555.0,0.0,No Discount,Low Stock,Premium,Light,Bulk Pack,3397
Paan Corner,Palmolive Feel The Massage Shower Gel,24900,20,6,19900,250,False,250,249.0,199.0,50.0,Medium Discount,In Stock,Affordable,Light,Bulk Pack,3398
Paan Corner,L'Oreal Paris Dream Lengths Conditioner,20900,0,3,20900,193,False,193,209.0,209.0,0.0,No Discount,Low Stock,Mid-Range,Light,Bulk Pack,3399
Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,28500,6,6,26600,340,False,340,285.0,266.0,19.0,Low Discount,In Stock,Mid-Range,Medium,Bulk Pack,3400
Paan Corner,Mamaearth Moisturizing Baby Bath Soap,24900,0,4,24900,150,False,150,249.0,249.0,0.0,No Discount,Low Stock,Mid-Range,Light,Bulk Pack,3401
Paan Corner,Listerine Original Mouthwash,15000,10,6,13500,250,False,250,150.0,135.0,15.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3402
Paan Corner,Himalaya Gentle Baby Shampoo,17000,14,6,14600,200,False,200,170.0,146.0,24.0,Medium Discount,In Stock,Affordable,Light,Bulk Pack,3403
Paan Corner,Dove Dryness Care Shampoo,26800,5,1,25200,340,False,340,268.0,252.0,16.0,Low Discount,Low Stock,Mid-Range,Medium,Bulk Pack,3404
Paan Corner,Dove Hair Fall Rescue Shampoo,28000,15,6,23600,340,False,340,280.0,236.0,44.0,Medium Discount,In Stock,Mid-Range,Medium,Bulk Pack,3405
Paan Corner,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,29500,9,6,26600,340,False,340,295.0,266.0,29.0,Low Discount,In Stock,Mid-Range,Medium,Bulk Pack,3406
Paan Corner,Bombay Shaving Company Defender Razor,34500,0,6,34500,58,False,1,345.0,345.0,0.0,No Discount,In Stock,Mid-Range,Light,Single,3407
Paan Corner,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",36500,0,1,36500,340,False,340,365.0,365.0,0.0,No Discount,Low Stock,Mid-Range,Medium,Bulk Pack,3408
Paan Corner,Himalaya Baby Nourishing Massage Oil,20000,20,2,16000,200,False,250,200.0,160.0,40.0,Medium Discount,Low Stock,Affordable,Light,Bulk Pack,3409
Paan Corner,Himalaya Baby Powder,23500,20,6,18800,400,False,400,235.0,188.0,47.0,Medium Discount,In Stock,Affordable,Medium,Bulk Pack,3410
Paan Corner,Fogg Paradise Fragrant Body Spray For Women ,25000,0,6,25000,150,False,150,250.0,250.0,0.0,No Discount,In Stock,Mid-Range,Light,Bulk Pack,3411
Paan Corner,Revive Revive Liquid,7100,0,6,7100,200,False,200,71.0,71.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,3412
Paan Corner,Pantene Hairfall Control Conditioner,19000,6,6,17800,200,False,200,190.0,178.0,12.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,3413
Paan Corner,Mamaearth Vitamin C Face Toner,39900,0,1,39900,200,False,200,399.0,399.0,0.0,No Discount,Low Stock,Mid-Range,Light,Bulk Pack,3414
Paan Corner,Himalaya Diaper Rash Cream,8000,10,2,7200,20,False,20,80.0,72.0,8.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,3415
Paan Corner,Fogg Royal Fragrance Spray,23000,0,4,23000,150,False,120,230.0,230.0,0.0,No Discount,Low Stock,Mid-Range,Light,Bulk Pack,3416
Paan Corner,Dove Pink Rosa Beauty Bathing Bar,24500,9,6,22100,100,False,100,245.0,221.0,24.0,Low Discount,In Stock,Mid-Range,Light,Bulk Pack,3417
Paan Corner,Dove Dryness Care Conditioner Frizzy & Dry Hair,9000,6,4,8400,80,False,80,90.0,84.0,6.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,3418
Paan Corner,Dettol Original Liquid Handwash Refill,10900,3,0,10500,750,True,750,109.0,105.0,4.0,Low Discount,Out of Stock,Affordable,Heavy,Bulk Pack,3419
Paan Corner,Parachute 100% Pure Coconut Oil,12300,0,0,12300,300,True,300,123.0,123.0,0.0,No Discount,Out of Stock,Affordable,Medium,Bulk Pack,3420
Paan Corner,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,3000,3,0,2900,406,True,7,30.0,29.0,1.0,Low Discount,Out of Stock,Budget,Medium,Large Pack,3421
